帖子链接,帖子标题,时间,回复数量
https://www.douban.com/group/topic/234824286/,毕业3年，突然萌生考研的想法,07-13,10回应
https://www.douban.com/group/topic/234454366/,为什么一个学校总会有那么几个垃圾专业,07-10,97回应
https://www.douban.com/group/topic/234356009/,世界的参差再次给我一击,07-09,39回应
https://www.douban.com/group/topic/234338948/,好难受啊 人生好难,07-09,93回应
https://www.douban.com/group/topic/234327913/,园林专业太难了,07-09,28回应
https://www.douban.com/group/topic/234309473/,该不该考研,07-09,0回应
https://www.douban.com/group/topic/234121050/,末流985考北邮值得吗,07-08,35回应
https://www.douban.com/group/topic/233811182/,30岁了，想为梦想再努力一把,07-06,39回应
https://www.douban.com/group/topic/233561830/,世界上就没有简单轻松的生活,07-04,8回应
https://www.douban.com/group/topic/232899195/,非全值得考吗？,06-29,56回应
https://www.douban.com/group/topic/232629708/,而今大批选调的985211那么多,06-27,21回应
https://www.douban.com/group/topic/232580743/,大家有没有把工作地和生活地分开的实战经验？,06-27,7回应
https://www.douban.com/group/topic/231773162/,five入职第一天感想,06-22,3回应
https://www.douban.com/group/topic/231670089/,帮你们记录和还原一个铁路设计院员工的成长轨迹（...,06-21,0回应
https://www.douban.com/group/topic/231209334/,体制内躺平好还是上进好？,06-18,30回应
https://www.douban.com/group/topic/229629008/,平心而论211本科只考上双非一本研究生还去读吗,06-07,51回应
https://www.douban.com/group/topic/229388418/,看到一篇文章道尽人生真相,06-06,0回应
https://www.douban.com/group/topic/229041978/,准备考编，发现近100个人和我竞争同一个岗位，瞬间...,06-03,46回应
https://www.douban.com/group/topic/228211034/,来看看平均工资,05-29,2回应
https://www.douban.com/group/topic/226642840/,这段日子过得很难受,05-18,1回应
https://www.douban.com/group/topic/226216193/,five法学生除了体制内真的找不到一个好一点工作吗？,05-15,23回应
https://www.douban.com/group/topic/226109000/,考选调的研究生这么多，本科生还有希望么,05-15,10回应
https://www.douban.com/group/topic/226005066/,研0经济学求助,05-14,1回应
https://www.douban.com/group/topic/225659486/,讨论&咨询｜留社科类专业还是转外国语,05-12,39回应
https://www.douban.com/group/topic/225555760/,废物想回老家躺平结果钱少事多，要再出去打拼吗,05-11,54回应
https://www.douban.com/group/topic/225193892/,你们有没有年龄相差很大的弟弟妹妹,05-09,13回应
https://www.douban.com/group/topic/224862157/,读书是我的精神鸦片,05-07,0回应
https://www.douban.com/group/topic/224627634/,【关于抑郁，以及自救】文科、艺术类five的转型自...,05-05,94回应
https://www.douban.com/group/topic/224292752/,five求教是否要考研,05-03,19回应
https://www.douban.com/group/topic/223612560/,下一个求职就业的风口是什么。。。,04-29,34回应
https://www.douban.com/group/topic/221530900/,大家有没有什么感觉真香的事情,04-17,35回应
https://www.douban.com/group/topic/221282017/,大龄硕士最理想的去处是不是体制内？,04-16,11回应
https://www.douban.com/group/topic/221140475/,考研还是就业？,04-15,14回应
https://www.douban.com/group/topic/220959581/,大厂产品实习第三天，想逃了,04-14,1回应
https://www.douban.com/group/topic/220791547/,新传考研失败有必要再来一年吗,04-13,5回应
https://www.douban.com/group/topic/220743062/,调剂到省委党校可以去念吗🥀,04-13,13回应
https://www.douban.com/group/topic/220615951/,体制内每天都想辞职,04-12,34回应
https://www.douban.com/group/topic/220460500/,🆘关于计算机分流选什么,04-11,28回应
https://www.douban.com/group/topic/219613190/,体制外的工作如此糟心，体制本身没有责任吗？,04-07,80回应
https://www.douban.com/group/topic/219504731/,互联网大厂全面完0offer，其他方向的工作不喜欢钱...,04-06,123回应
https://www.douban.com/group/topic/219481684/,如何自我和解巨大的挫败感,04-06,11回应
https://www.douban.com/group/topic/219293822/,top2人文社科five，保不上研该怎么办,04-05,53回应
https://www.douban.com/group/topic/218917820/,觉得自己不够优秀,04-03,1回应
https://www.douban.com/group/topic/217740629/,母胎solo开始对情感有些畏惧,03-27,59回应
https://www.douban.com/group/topic/217532180/,硕士结业想重新考研，大龄研究生有出路吗？,03-26,17回应
https://www.douban.com/group/topic/217527384/,回县城还是再等等春招,03-26,40回应
https://www.douban.com/group/topic/217080356/,想通过跨考法硕进体制内/法律圈的有想过读二学位吗,03-24,12回应
https://www.douban.com/group/topic/216942802/,最近好多人问我考事业单位的事，是私企太不行了。。。,03-23,0回应
https://www.douban.com/group/topic/216768424/,明明是双非引起的问题，现在还有人讨论原本的问题吗？,03-22,43回应
https://www.douban.com/group/topic/216670786/,本文科five求问现在通过怎样的途径进体制内更容易...,03-21,16回应
https://www.douban.com/group/topic/215879559/,uu们新传专业能跨考啥,03-17,11回应
https://www.douban.com/group/topic/214733344/,2022届毕业生如何平衡国考、省考、选调生考试与秋...,03-10,36回应
https://www.douban.com/group/topic/214454722/,往届985本对进体制内是不是没多大帮助…,03-08,41回应
https://www.douban.com/group/topic/214157833/,考研没考上要找工作吗,03-06,4回应
https://www.douban.com/group/topic/213903221/,大家家里可以给自己安排一份工作吗？,03-04,0回应
https://www.douban.com/group/topic/213856063/,985新闻，应该去读qs160的英硕吗？,03-04,12回应
https://www.douban.com/group/topic/213700285/,日本留学经验分享,03-03,23回应
https://www.douban.com/group/topic/213616466/,如果有太多事挤在一起怎么办,03-02,3回应
https://www.douban.com/group/topic/213484569/,考研择校 人大MPAcc or 复旦资产评估,03-01,14回应
https://www.douban.com/group/topic/212511140/,家乡的编制值得考吗？,02-23,15回应
https://www.douban.com/group/topic/212249806/,新传非党员five，今年秋招。我要不要把所有的精力...,02-21,5回应
https://www.douban.com/group/topic/212088816/,体制内five请求建议,02-20,34回应
https://www.douban.com/group/topic/211663556/,小镇做题家的出路在哪里？,02-17,8回应
https://www.douban.com/group/topic/211538783/,一些感想【负能量】,02-16,0回应
https://www.douban.com/group/topic/211423063/,冷门专业本科毕业，想通过进师范院校研究生，改行...,02-15,7回应
https://www.douban.com/group/topic/211104563/,同事的学历非常重要吗,02-11,24回应
https://www.douban.com/group/topic/210721361/,我觉得好像我们这代做题家没生对年代,02-07,43回应
https://www.douban.com/group/topic/210128720/,尴尬的27岁,02-01,60回应
https://www.douban.com/group/topic/209957156/,生活在全国人均GDP18的中部省份真的越来越觉得读书...,01-30,56回应
https://www.douban.com/group/topic/209705069/,毕业后去私企工作真的就比体制内丢人吗？,01-27,44回应
https://www.douban.com/group/topic/209535069/,反感科研➕导师不让实习，可以申请休学一年去实...,01-26,18回应
https://www.douban.com/group/topic/208531634/,说说985选调,01-17,43回应
https://www.douban.com/group/topic/208443990/,要不要趁着一时冲动辞职,01-16,40回应
https://www.douban.com/group/topic/207426295/,「浮生日记」大四学生的杂记,01-07,2回应
https://www.douban.com/group/topic/207271043/,看拼多多23岁员工猝死时，看到这样一段话,01-05,52回应
https://www.douban.com/group/topic/207170226/,失去应届生身份压力好大,01-04,9回应
https://www.douban.com/group/topic/207133524/,看知乎关于就业，专业，体制内、外的回答。越看越...,01-04,16回应
https://www.douban.com/group/topic/206993612/,历时1年多的98five找工作流水账,01-03,24回应
https://www.douban.com/group/topic/206971279/,历时一年的98five的找工作流水账,01-02,10回应
https://www.douban.com/group/topic/206346532/,毕业后就在某央企工作现在到底要怎么改变,2020-12-27,21回应
https://www.douban.com/group/topic/205558717/,本科毕业以后工作再读研 研究生毕业还是应届生身份吗,2020-12-21,14回应
https://www.douban.com/group/topic/205290927/,21届应届，秋招快结束了终于拿到了一个比较满意的o...,2020-12-19,10回应
https://www.douban.com/group/topic/204804948/,看病的时候收到了我们省最好985行政岗的电话，然而...,2020-12-16,23回应
https://www.douban.com/group/topic/204798110/,想问问大家。有没有想回家种地的,2020-12-16,61回应
https://www.douban.com/group/topic/204457393/,因为想从体制内辞职而被全家人教育了一晚上,2020-12-12,62回应
https://www.douban.com/group/topic/204198529/,985本，乡镇编制女教师，深夜又开始不平衡了,2020-12-10,89回应
https://www.douban.com/group/topic/204135874/,有必要放弃体制内工作去读博吗,2020-12-10,11回应
https://www.douban.com/group/topic/203786486/,有没有从一线回老家 家人天天抱怨不该回家应该去大...,2020-12-07,25回应
https://www.douban.com/group/topic/203230260/,当身边朋友渐渐走上正轨了，我还是想毕业后转行…,2020-12-02,7回应
https://www.douban.com/group/topic/203145951/,现在进体制内最好用华为手机么？如果用苹果会被排斥？,2020-12-02,61回应
https://www.douban.com/group/topic/202971931/,友友们，总是羡慕在干娱乐圈和游戏相关的朋友，心...,2020-11-30,30回应
https://www.douban.com/group/topic/202925019/,做辅导员有坑吗,2020-11-30,14回应
https://www.douban.com/group/topic/202649840/,家里蹲近两年终于拿到offer了！姑且分享一下脱困经...,2020-11-27,33回应
https://www.douban.com/group/topic/201822974/,硕士延毕一年还可以考体制内,2020-11-20,56回应
https://www.douban.com/group/topic/201708240/,树洞洞洞洞,2020-11-19,11回应
https://www.douban.com/group/topic/201585667/,我已经数不清这是第几封因为性别的拒信了（已更新）,2020-11-18,165回应
https://www.douban.com/group/topic/201409658/,新一线还是四线？轻松还是高强度？,2020-11-17,28回应
https://www.douban.com/group/topic/201364450/,我来提出行动：是不是社会化扶养能在一定程度上解...,2020-11-16,0回应
https://www.douban.com/group/topic/201190049/,都说内卷，但是我发现互联网大厂里普遍学历不高，...,2020-11-15,209回应
https://www.douban.com/group/topic/201066421/,全职备考体制five日记,2020-11-14,10回应
https://www.douban.com/group/topic/200779302/,大家作为98five，还愿意倾尽所有给孩子创造好的教...,2020-11-12,14回应
https://www.douban.com/group/topic/200716537/,不是每个人的十八岁都能做出正确的选择,2020-11-11,51回应
https://www.douban.com/group/topic/200447625/,组内有没有对于父母嘴里所谓的“为你好”和付出很...,2020-11-09,8回应
https://www.douban.com/group/topic/200040414/,有人了解武汉的专项选聘吗,2020-11-06,52回应
https://www.douban.com/group/topic/199935007/,专科生都很优秀，删了删了,2020-11-05,120回应
https://www.douban.com/group/topic/199932050/,211新闻传播硕士还有未来吗,2020-11-05,17回应
https://www.douban.com/group/topic/199931532/,不知道有没有人了解选调,2020-11-05,1回应
https://www.douban.com/group/topic/199765133/,不想奋斗，体制内工作几年攒钱，然后辞职开家店混...,2020-11-03,38回应
https://www.douban.com/group/topic/199732333/,现在每天都在质疑自己作为文科生有必要继续深造吗,2020-11-03,31回应
https://www.douban.com/group/topic/199700585/,求一点转行的建议，想跳出本科专业的这个坑,2020-11-03,10回应
https://www.douban.com/group/topic/199562539/,有没有社畜完全不想知道同学的动态？,2020-11-02,8回应
https://www.douban.com/group/topic/199490586/,真·第一次的“好”实习是不是特别难？,2020-11-01,42回应
https://www.douban.com/group/topic/199140477/,父母太啃老了😢,2020-10-29,0回应
https://www.douban.com/group/topic/199127284/,我裸辞了，因为“矫情”，致在职场中挣扎的新一代...,2020-10-29,0回应
